cnpjSemTraco,prazoMedioRecebimentoVendas,titulosEmAberto,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,limiteEmpresaAnaliseCredito,kmeans
XYVX24702043102303,0,0.0,1059547.0,454862.0,1149036.0,694354.0,36144.0,465083.0,322905.0,3721946.0,0.0,0.0,20000.0,False,True,11880.0,0
AQGS29675974219477,36,81923.75,27159981.0,14965086.0,37079687.0,16062285.0,6715000.0,8550307.0,13833061.0,41281527.0,11218056.0,30063471.0,50000.0,False,False,4066608.0,1
BYSX83088930005454,0,0.0,4985551.0,2555480.0,5108291.0,1675946.0,876864.0,478804.0,5705203.0,3513976.0,1441090.0,2072886.0,100000.0,False,True,38000.0,0
OQCF73166064514069,0,0.0,208567.0,8036.0,208567.0,126827.0,73703.0,0.0,208567.0,186809.0,0.0,0.0,140000.0,False,False,7040.0,1
ZKPZ04091031493734,0,0.0,833615.0,439364.0,929647.0,335949.0,0.0,258630.0,432456.0,954865.0,381283.0,573582.0,300000.0,False,False,0.0,1
JBFN24442461459206,0,0.0,36742132.0,34594604.0,37944063.0,203710.0,13789105.0,13251928.0,19031147.0,94624291.0,46987812.0,47636479.0,100000.0,False,False,3045126.0,1
HNBH42804715968893,0,0.0,722762.0,425972.0,767905.0,311345.0,0.0,20760.0,675247.0,0.0,0.0,0.0,20000.0,False,False,720.0,1
YKXU30431829277402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939696.0,0.0,0.0,73000.0,True,True,4400.0,3
FKJL46939187091211,0,0.0,2397728.0,1565122.0,3759418.0,1202813.0,0.0,1710808.0,684266.0,3089317.0,1973030.0,1116287.0,360000.0,False,True,5120.0,0
SJWK90115301924947,65,70235.82,7463311.0,1329317.0,7957461.0,5667518.0,590500.0,3083955.0,1319966.0,4562323.0,2390816.0,2171507.0,65000.0,False,False,555000.0,1
GHYY18430999558115,81,31150.67,3557896.0,1436123.0,3778276.0,2342153.0,0.0,1145028.0,1966074.0,12992593.0,5863972.0,7128621.0,5000.0,False,False,12210.0,1
ODAY61470484069930,80,57600.0,1671393.0,616009.0,1827620.0,981242.0,0.0,627189.0,548473.0,4584806.0,1990095.0,2594711.0,110000.0,False,False,59400.0,1
NVRA01836223320976,9,1802.0,226394.0,258756.0,228252.0,188486.0,138414.0,205206.0,92943.0,1244481.0,63744.0,1180737.0,30000.0,False,False,11840.0,1
ZBNT93199231215831,90,27869.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57584557.0,0.0,0.0,300000.0,True,False,53400.0,2
IIBA57841300762278,0,0.0,22425397.0,14641704.0,23756949.0,1680000.0,4007000.0,15876790.0,6033824.0,39794167.0,11008905.0,28785262.0,1600000.0,False,False,4133218.0,1
HCFY33927289398371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592041.0,0.0,0.0,530000.0,False,False,5400.0,1
ZSXK54917208221164,27,9470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6666820.0,3355953.0,3310867.0,200000.0,False,True,16200.0,0
RDPM11292168507022,0,0.0,130385.0,15177.0,130385.0,150000.0,0.0,31742.0,137433.0,472629.0,274150.0,198479.0,150000.0,False,False,66600.0,1
VDNF42072559194655,0,0.0,1718075.0,345605.0,1725574.0,1379969.0,0.0,0.0,227984.0,0.0,0.0,0.0,130000.0,False,False,14520.0,1
LJZX74617891787301,0,0.0,2096463.0,235797.0,2125141.0,1889344.0,0.0,377236.0,395234.0,2524288.0,817428.0,1706860.0,50000.0,False,False,81400.0,1
RIXT05104623261005,52,724734.01,8343155.0,2907693.0,8407012.0,4883636.0,0.0,79277.0,3845566.0,5526104.0,4518555.0,1007549.0,200000.0,False,False,30800.0,1
DXAH11681956231652,0,0.0,9024583.0,1261953.0,9024583.0,7762630.0,0.0,642190.0,624009.0,8083627.0,0.0,0.0,1210000.0,False,True,627763.0,0
TXTO74383490945715,0,0.0,3863919.0,358515.0,6079783.0,5406940.0,36500.0,426682.0,115401.0,1958121.0,0.0,0.0,60000.0,True,False,86198.0,2
IGKY91191820417733,11,3960.0,11074062.0,4809299.0,11288225.0,6075346.0,11087.0,8102850.0,1251480.0,10598406.0,5867006.0,4731400.0,150000.0,False,True,135525.0,0
OGNW57638962179494,0,0.0,220300.0,12605.0,220300.0,116875.0,0.0,0.0,10691.0,308083.0,107900.0,200183.0,0.0,False,True,1080.0,0
WZZO86962370944321,0,0.0,3319814.0,3525051.0,3582714.0,57663.0,1373555.0,1243453.0,1734706.0,11029314.0,4718392.0,6310922.0,208826.0,False,True,610148.0,0
NYOL66606190833343,0,0.0,21450351.0,7367297.0,21585739.0,14218442.0,0.0,7344029.0,4226938.0,30541314.0,9880212.0,20661102.0,400000.0,False,False,268800.0,1
CWVB31100973903739,1,693.33,1868628.0,862028.0,1872895.0,1010866.0,285968.0,106986.0,498993.0,1162680.0,835422.0,327258.0,95000.0,False,True,130392.0,0
TPLZ96258518741248,0,0.0,8633891.0,6064656.0,10084881.0,1472201.0,4606607.0,4070912.0,2404599.0,44891905.0,15470752.0,29421153.0,1300000.0,False,False,2193658.0,1
YNTN82471534999574,0,0.0,11312666.0,7431484.0,12445642.0,1654032.0,507706.0,4629783.0,3510890.0,74460778.0,0.0,0.0,200000.0,False,False,899416.0,1
VWHU59402324723252,0,0.0,1577084.0,445129.0,1974957.0,1529828.0,22628.0,331856.0,456256.0,2850256.0,0.0,0.0,200000.0,False,False,247178.0,1
RPIW31490472382571,18,4819.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2620126.0,0.0,0.0,0.0,False,True,77400.0,0
VPSB41597439360467,0,0.0,571496.0,39812.0,571496.0,469000.0,0.0,0.0,298541.0,128953.0,58329.0,70624.0,500000.0,False,False,38000.0,1
TLCX51876517517045,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971541.0,0.0,0.0,300000.0,False,False,71660.0,1
JWFY11650354350886,1,3000.0,487548000.0,148685000.0,711824000.0,373829000.0,10833000.0,260867000.0,195559000.0,985702000.0,298816000.0,686886000.0,349071000.0,False,False,77154768.0,1
OJXD47991829270431,0,0.0,2033481.0,198605.0,2033481.0,1834875.0,0.0,1407975.0,28174.0,2682872.0,782542.0,1900330.0,60000.0,False,False,4860.0,1
TVWR76189836028685,0,0.0,5931405.0,3010352.0,6501209.0,2701820.0,1951000.0,92853.0,4053165.0,0.0,0.0,0.0,200000.0,False,False,19980.0,1
XOJN85121096449747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554225.0,0.0,0.0,95400.0,False,False,35200.0,1
VIXN23294482013957,0,0.0,356473.0,353226.0,363449.0,-278038.0,241932.0,0.0,201415.0,929581.0,229840.0,699741.0,20000.0,True,False,32400.0,2
AYAR81652684519982,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584484.0,0.0,0.0,99800.0,False,True,62000.0,0
ZBJI53890581783095,39,7050.0,247790.0,43623.0,247790.0,204167.0,0.0,123659.0,31852.0,298883.0,141641.0,157242.0,100000.0,False,True,8966.0,0
MNKP97225018098489,0,0.0,12805891.0,786193.0,13041138.0,12070655.0,184288.0,10765858.0,1250.0,10106248.0,5707859.0,4398389.0,300000.0,False,True,758635.0,0
LLWH30252956271441,63,2836656.0,79683519.0,47631937.0,85424820.0,32074090.0,9189530.0,34153512.0,35340154.0,179041759.0,70856728.0,108185031.0,728407.0,False,False,12834634.0,1
QYNW94208030341457,0,0.0,312197.0,172966.0,348617.0,175650.0,0.0,182504.0,123440.0,1487891.0,609699.0,878192.0,300000.0,False,True,62100.0,0
BXBI88167937326178,26,32824.72,25866734.0,23206490.0,29567334.0,6360012.0,1461765.0,10292212.0,10224838.0,104922327.0,31508926.0,73413401.0,150000.0,False,False,7196505.0,1
SFHH02234493696839,2,2899.03,80376254.0,27678648.0,80376254.0,51199570.0,1813000.0,30361543.0,12003586.0,180275234.0,45997350.0,134277884.0,700000.0,False,False,22442347.0,1
ADCX92383495319162,128,132458.89,22896322.0,24649955.0,31305160.0,3887520.0,4750537.0,1279192.0,11547673.0,30497661.0,14042900.0,16454761.0,400000.0,True,False,0.0,2
JJES66351752080675,0,0.0,8757950.0,5081670.0,12948852.0,-569822.0,7430367.0,3478942.0,4456204.0,28314041.0,7041439.0,21272602.0,3000000.0,False,False,347600.0,1
LYQY24097893612376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16468388.0,0.0,0.0,150000.0,False,True,0.0,0
ZYTZ74379794301453,38,40887.77,92383894.0,33115677.0,96091171.0,56121408.0,1793213.0,35828883.0,48395967.0,68644820.0,10790598.0,57854222.0,15000000.0,False,False,33868633.0,1
ABPS90663726815337,0,0.0,140745041.0,91669801.0,171531991.0,75434235.0,0.0,84758392.0,38520443.0,260922605.0,53210870.0,207711735.0,30000000.0,False,False,23659901.0,1
GSCE59196665502259,24,49131.24,15988149.0,3692286.0,16522012.0,11744609.0,1764585.0,8430668.0,4462847.0,35487976.0,12555373.0,22932603.0,4000000.0,False,False,2681672.0,1
RMIB48248804041976,0,0.0,0.0,0.0,2086147.0,1681244.0,0.0,164007.0,0.0,1539838.0,1488435.0,51403.0,1000000.0,False,True,3840.0,0
CRBJ02558207289280,68,5735.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60403911.0,0.0,0.0,20000.0,False,False,585386.0,1
DUND29684115996522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272469.0,0.0,0.0,93700.0,False,True,4440.0,0
RQIG74405595579744,0,0.0,2573442.0,1306475.0,3393451.0,2086975.0,0.0,254868.0,508814.0,6642318.0,3528440.0,3113878.0,1000000.0,False,True,420078.0,0
IOJP67899301164963,171,14117.8,5946410.0,2407619.0,7861450.0,5390149.0,0.0,2733659.0,1377391.0,16839745.0,0.0,0.0,1400000.0,False,False,1683066.0,1
MJRF14533662852711,0,0.0,61496945.0,399156.0,61584256.0,61185099.0,0.0,15286980.0,7128937.0,16689723.0,10389488.0,6300235.0,400000.0,False,True,0.0,0
TSSL41038071009300,0,0.0,24530081.0,16919378.0,40865389.0,8487202.0,155817.0,12061716.0,7068275.0,30646091.0,9686184.0,20959907.0,11936479.0,False,False,436500.0,1
NDBK01107464552972,0,0.0,1137584.0,272184.0,1145232.0,619997.0,0.0,607000.0,528721.0,2011621.0,0.0,0.0,360000.0,False,True,390258.0,0
QCGM36311577613678,8,3908.79,1249639.0,142520.0,1339855.0,1189403.0,0.0,2242.0,185122.0,3697519.0,1578191.0,2119328.0,42000.0,False,False,17820.0,1
ZTVO50418128245941,46,3959.93,1675318.0,460097.0,1725588.0,1265421.0,200000.0,954096.0,1675318.0,4930296.0,1907123.0,3023173.0,60000.0,False,False,251600.0,1
XYYW56476871254905,0,0.0,10798941.0,3165990.0,10798941.0,7501546.0,0.0,6345869.0,3700346.0,43325374.0,17885129.0,25440245.0,150000.0,False,True,43425.0,0
DERR16069403098263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29261683.0,0.0,0.0,0.0,False,False,90000.0,1
LAFU58156709395908,0,0.0,1478060.0,186939.0,2042485.0,1766039.0,50789.0,832918.0,623978.0,4475279.0,2858917.0,1616362.0,1000000.0,False,False,135779.0,1
PXSR77217718056372,0,0.0,230941.0,109377.0,230941.0,121563.0,0.0,188418.0,0.0,1746104.0,0.0,0.0,120000.0,False,True,7560.0,0
CXIG28465604067668,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1779460.0,0.0,0.0,15000.0,False,True,19800.0,0
DCJY72523180321184,39,69516.42,23708232.0,16944778.0,23814805.0,4550235.0,0.0,20150116.0,3553607.0,9042452.0,3426841.0,5615611.0,200000.0,False,True,183600.0,0
DXDJ69934398583870,237,4637.5,210502103.0,30282184.0,245869610.0,215587426.0,0.0,36758805.0,136965267.0,398173284.0,161636849.0,236536435.0,18860000.0,False,False,0.0,1
UVYL53105358785066,12,14578.2,1295892.0,2326535.0,2776167.0,-399327.0,65023.0,4224307.0,1076953.0,6875327.0,2874967.0,4000360.0,250000.0,False,False,71200.0,1
VZXG04871389459677,33,7682.99,4473578.0,562601.0,4822920.0,3999662.0,0.0,3242254.0,0.0,5150870.0,2923649.0,2227221.0,500000.0,False,False,237807.0,1
RAYM82479248299653,0,0.0,1420775.0,68739.0,1504846.0,1436107.0,0.0,299329.0,1033578.0,954617.0,66250.0,888367.0,100000.0,False,True,262334.0,0
LZBY18333425118043,17,21648.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503357.0,0.0,0.0,20000.0,False,False,50600.0,1
AZLA92423956680410,0,0.0,21236432.0,8006503.0,21358202.0,8944276.0,101608.0,13169146.0,7980813.0,49845052.0,13737374.0,36107678.0,200000.0,False,True,213600.0,0
MUFA43252823562560,0,0.0,148925002.0,81701711.0,149017988.0,61261243.0,0.0,69579175.0,60171103.0,347604414.0,80691681.0,266912733.0,5000000.0,True,False,0.0,2
ZQTH40278297427942,0,0.0,213578.0,56583.0,232042.0,175459.0,0.0,8706.0,0.0,1228821.0,832430.0,396391.0,100000.0,False,True,50600.0,0
ZSPS68848527085777,0,0.0,1929255.0,1262949.0,2147790.0,499334.0,172658.0,281192.0,1049019.0,7759183.0,3748036.0,4011147.0,100000.0,False,False,9720.0,1
KOFY08601414367527,40,15462.25,10843364.0,2991961.0,15905142.0,12913181.0,0.0,999466.0,3414722.0,23148252.0,14388136.0,8760116.0,800000.0,False,False,1329795.0,1
RERC50085145676095,0,0.0,16617333.0,8451539.0,18546586.0,5978456.0,347840.0,6280601.0,7404019.0,45059651.0,25342206.0,19717445.0,4000000.0,False,False,1312151.0,1
JNSA98292494790549,0,0.0,282570000.0,104850000.0,306090000.0,200240000.0,0.0,145320000.0,62000000.0,1126664000.0,341664000.0,785000000.0,100000.0,False,False,148500.0,1
JKGJ86804363799426,16,14250.2,617499.0,23583.0,617499.0,593916.0,0.0,0.0,448025.0,1356476.0,0.0,0.0,110000.0,False,True,172000.0,0
EGHX06248871845604,21,5963.75,1015843.0,447793.0,1367742.0,827503.0,0.0,513626.0,346645.0,3701610.0,1898053.0,1803557.0,200000.0,False,True,51600.0,0
JVJM40852958699811,83,4192.0,1792725.0,3034617.0,2475643.0,-781050.0,1108428.0,0.0,1805000.0,0.0,0.0,0.0,72400.0,False,True,0.0,0
BYHM77216292726030,50,10159.98,1346889.0,0.0,1346889.0,1345884.0,0.0,0.0,125326.0,1882967.0,695371.0,1187596.0,90000.0,False,False,91503.0,1
SNVA72373709693442,0,0.0,3083541.0,126860.0,3280192.0,3150695.0,0.0,291262.0,2002101.0,2925235.0,1576261.0,1348974.0,100000.0,False,True,122100.0,0
ZIAA09220707861388,0,0.0,7461355.0,218949.0,7696238.0,7286391.0,0.0,5878838.0,487492.0,4790073.0,2402394.0,2387679.0,200000.0,False,False,313653.0,1
OGEZ73855957651536,0,0.0,571174.0,124385.0,574401.0,360015.0,0.0,21275.0,350222.0,1296829.0,517813.0,779016.0,200000.0,False,False,20350.0,1
XFIJ75598067266644,29,60326.66,4514748.0,853826.0,4545015.0,981567.0,172300.0,3248417.0,477911.0,6109309.0,3324488.0,2784821.0,200000.0,False,False,19840.0,1
MBDW85483880844398,108,117805.62,2539189.0,2907505.0,2913307.0,-91787.0,0.0,1357973.0,532972.0,11349509.0,4656161.0,6693348.0,100000.0,False,False,136800.0,1
NHQT10630036765079,0,0.0,4384743.0,2075748.0,5524638.0,3448889.0,697692.0,2720899.0,1001284.0,13620715.0,7685998.0,5934717.0,1000000.0,False,False,148746.0,1
MOZU78593275048176,0,0.0,6084148.0,4917300.0,7295499.0,3231128.0,0.0,2869495.0,507603.0,9520457.0,1221563.0,8298894.0,18000000.0,True,False,602287.0,2
ZFWH23423948578401,36,111600.0,282093.0,562782.0,282093.0,1231122.0,0.0,278365.0,0.0,2621227.0,1605234.0,1015993.0,10000.0,False,False,10120.0,1
SXSY36728135669247,0,0.0,2532828.0,24240.0,2532828.0,2508588.0,0.0,1416507.0,475123.0,4790929.0,3423092.0,1367837.0,200000.0,False,False,235922.0,1
ADUP83414500874428,29,35833.49,3147040.0,1313504.0,3340580.0,1452507.0,709564.0,924.0,440105.0,7672551.0,7672551.0,0.0,103900.0,False,True,116100.0,0
FVTR63954049050783,28,9600.0,421413.0,121413.0,421413.0,300000.0,0.0,0.0,120457.0,10116825.0,0.0,0.0,1500000.0,False,False,0.0,1
ZJNH66752013670639,114,420000.0,67757817.0,47552728.0,74492008.0,18551598.0,0.0,33083864.0,12246731.0,91003927.0,48265733.0,42738194.0,5000000.0,True,False,4449469.0,2
GDNV37902171840321,0,0.0,35280545.0,10024204.0,38977996.0,20977015.0,8413259.0,12465292.0,13063689.0,12177122.0,9462164.0,2714958.0,500000.0,False,True,481300.0,0
VLQM91868304071192,37,11039.68,1635490.0,160554.0,1781613.0,1572746.0,0.0,1211479.0,167252.0,1328637.0,619794.0,708843.0,200000.0,False,True,115164.0,0
NTJX18140104449201,81,1693918.99,27650005.0,8639100.0,28774372.0,20135272.0,0.0,13522311.0,11819245.0,57615723.0,17482978.0,40132745.0,350000.0,False,True,300000.0,0
GMAP36765636773687,43,12126.09,13300927.0,14108141.0,15576794.0,1468652.0,1730521.0,6576252.0,2588730.0,56221961.0,15009558.0,41212403.0,1000000.0,False,False,5966130.0,1
RHSZ34833703148252,0,0.0,1245630.0,277293.0,1351645.0,1087813.0,0.0,228523.0,908167.0,3119763.0,1367859.0,1751904.0,100000.0,False,True,32400.0,0
WYSX79396156527026,90,10228.23,4304415.0,2267411.0,5558738.0,1655188.0,1636138.0,3836986.0,1214917.0,10751960.0,2773737.0,7978223.0,560000.0,False,True,198000.0,0
TDAR25967861820022,49,32886.49,8147237.0,10725298.0,11907176.0,317277.0,2541100.0,4499981.0,3733307.0,35373517.0,0.0,0.0,118000.0,False,False,1123740.0,1
WKHM68443187543726,117,1600.0,2121023.0,38616.0,2720310.0,2206034.0,0.0,875916.0,599287.0,5177045.0,2166161.0,3010884.0,150000.0,False,True,277956.0,0
LIYU34722071053277,0,0.0,57589.0,31990.0,57589.0,149394.0,28586.0,0.0,0.0,296335.0,269012.0,27323.0,100000.0,False,False,11880.0,1
VDJL78696599252677,43,32264.11,606494.0,103402.0,606494.0,503092.0,0.0,0.0,520007.0,4772999.0,2233927.0,2539072.0,50000.0,False,False,72600.0,1
RNXF40207397014544,167,99916.0,4605177.0,1455905.0,6583196.0,4623126.0,125610.0,2282591.0,1490971.0,7709692.0,3191823.0,4517869.0,300000.0,False,True,61200.0,0
YSOL50029380040704,0,0.0,708641.0,47724.0,1652797.0,1605073.0,0.0,450325.0,98673.0,8384791.0,4609117.0,3775674.0,200000.0,True,False,215255.0,2
UOAQ00341068438867,0,0.0,3554810.0,562680.0,3591521.0,3028840.0,281303.0,2131330.0,158957.0,2412116.0,0.0,0.0,100000.0,False,True,227799.0,0
EZKL13109892311654,0,0.0,7451421.0,1742094.0,8262368.0,6424537.0,134478.0,2380531.0,1814164.0,9494705.0,3460838.0,6033867.0,700000.0,False,True,152419.0,0
ONIU50961817902307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291348.0,0.0,0.0,104500.0,False,True,19800.0,0
EVQZ95819923649232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391760.0,0.0,0.0,88000.0,False,True,59400.0,0
ZKXG66965585149294,118,529820.0,23587530.0,15060328.0,24220462.0,5304517.0,213964.0,12548982.0,9948175.0,23749823.0,11605049.0,12144774.0,10000.0,False,False,337500.0,1
FJVM27915701272913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3247642.0,0.0,0.0,20000.0,False,False,5920.0,1
QWLT69857710659788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802500.0,0.0,0.0,400000.0,False,False,3240.0,1
WWZC91988696282777,24,3070.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456141.0,0.0,0.0,50000.0,False,False,8640.0,1
MNMT06673575723290,0,0.0,13937737.0,10037102.0,22473479.0,11730095.0,1588000.0,5734465.0,6560162.0,17611353.0,3616787.0,13994566.0,6000000.0,False,False,5571433.0,1
HOHW48810639368461,141,33276.0,4736142.0,970292.0,4744992.0,3774699.0,0.0,826711.0,3395441.0,4765169.0,1462934.0,3302235.0,140000.0,False,False,52000.0,1
GVXV15907942706096,40,24655.27,2507702.0,57854.0,2566724.0,2508869.0,0.0,0.0,87004.0,4789045.0,1594716.0,3194329.0,100000.0,False,True,33000.0,0
XXRX08234268465430,52,152036.56,3288030.0,1111273.0,3369694.0,1758420.0,0.0,1358723.0,587633.0,9122262.0,4601355.0,4520907.0,200000.0,False,True,160200.0,0
ZPEJ95704703309758,8,1872.93,2214584.0,1999055.0,2261339.0,263417.0,220109.0,0.0,2060177.0,5883801.0,2774316.0,3109485.0,150000.0,False,True,7560.0,0
ZWCV40300251994075,67,4385.26,52461.0,5230.0,53421.0,48191.0,0.0,25266.0,8820.0,263102.0,56175.0,206927.0,10000.0,False,False,3200.0,1
FPKG36165827910951,0,0.0,4978062.0,302814.0,6841080.0,6538265.0,0.0,23928.0,2543049.0,4344298.0,1292550.0,3051748.0,400000.0,False,True,122100.0,0
ZYMM04015018312932,67,387169.99,11913620.0,1749249.0,14192832.0,12258124.0,0.0,4015632.0,7125448.0,13523536.0,6755211.0,6768325.0,390000.0,False,True,2160.0,0
HZQX72261321146365,0,0.0,1912800.0,436966.0,1912800.0,1475834.0,0.0,1890353.0,68702.0,2671497.0,0.0,0.0,100000.0,False,True,37800.0,0
APRH60376910869961,48,95983.74,914942.0,355509.0,922394.0,71052.0,495833.0,497220.0,103615.0,3320956.0,3085470.0,235486.0,50000.0,False,True,280500.0,0
QMBA55941613517601,20,5040.0,955332.0,122626.0,1451165.0,1328538.0,0.0,93030.0,955332.0,1242302.0,372399.0,869903.0,30000.0,False,True,13200.0,0
VAUQ83295035238296,73,14545.9,298534.0,309339.0,460989.0,227146.0,309339.0,97761.0,40716.0,11993678.0,0.0,0.0,100000.0,False,False,45000.0,1
ICFF46967376376354,5,3666.6,95237.0,102935.0,95417.0,48201.0,95502.0,146.0,41046.0,313648.0,89694.0,223954.0,5000.0,False,True,5280.0,0
FHJX04266794285457,226,29470.0,2069883.0,1721609.0,2336761.0,615152.0,0.0,0.0,495359.0,2510579.0,1888434.0,622145.0,150000.0,False,True,4400.0,0
VOXK39980489641860,0,0.0,4916532.0,1995920.0,5348686.0,3353396.0,0.0,44359242.0,347236.0,6824293.0,3700132.0,3124161.0,800000.0,False,True,88250.0,0
CTCY53872988532131,50,42056.41,2609968.0,1169727.0,2611330.0,1441602.0,495094.0,831808.0,1754461.0,4838146.0,1458743.0,3379403.0,100000.0,False,False,89100.0,1
ABOH69590581773707,0,0.0,183032.0,13855.0,209453.0,160316.0,13855.0,12416.0,103465.0,295474.0,170312.0,125162.0,30000.0,False,True,3330.0,0
ZXWN65545910840183,86,29333.33,83122008.0,28939050.0,107074853.0,26678784.0,0.0,17158703.0,48546119.0,51455939.0,25460399.0,25995540.0,3800000.0,False,True,2470808.0,0
GHDK04944604423841,0,0.0,1505154.0,250730.0,1953442.0,1426860.0,0.0,581770.0,605782.0,2361446.0,986500.0,1374946.0,200000.0,False,True,442074.0,0
QQBM13786556020240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881464.0,1382877.0,498587.0,120000.0,False,True,51947.0,0
EPKW92701739707387,341,30000.0,175980000.0,258515000.0,373500000.0,86461000.0,168856000.0,74267000.0,86539000.0,84754000.0,74129000.0,10625000.0,0.0,False,False,0.0,1
SUGS46561704065875,41,52769.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217013.0,593890.0,623123.0,500000.0,False,True,91275.0,0
QKTR35396805294287,54,897034.57,90926566.0,23790723.0,94195502.0,39062853.0,0.0,28614585.0,26666894.0,123692367.0,41250209.0,82442158.0,10000000.0,False,False,13200000.0,1
UCXM05710193423264,22,2244.33,1086037.0,87737.0,1093742.0,946005.0,72500.0,819295.0,100216.0,1391653.0,733203.0,658450.0,93700.0,False,True,36374.0,0
BVGM48853278977443,95,564565.41,43567652.0,18487251.0,45047845.0,26378194.0,0.0,20726514.0,12695399.0,103305665.0,31312352.0,71993313.0,2000000.0,False,False,1080395.0,1
LDZT52564013524887,129,13257.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412110.0,0.0,0.0,1000000.0,False,True,0.0,0
YZWK42306177262289,0,0.0,1436985000.0,677796000.0,2176369000.0,1003628000.0,721096000.0,27820000.0,512473000.0,2015575000.0,587708000.0,1427867000.0,912000000.0,True,False,138159360.0,2
IHXJ81732847047007,8,33420.0,22187992.0,2959093.0,24618228.0,22561000.0,0.0,11583368.0,7778000.0,9139060.0,3039291.0,6099769.0,450000.0,False,False,1701032.0,1
ZLOX52306499672283,0,0.0,13926608.0,6646251.0,17231384.0,10585132.0,0.0,7991509.0,4598783.0,12396328.0,4492179.0,7904149.0,600000.0,False,False,145500.0,1
DRAM03676965985459,8,18315.98,7631722.0,1904578.0,7810202.0,5805887.0,0.0,3051366.0,1872625.0,19873252.0,8288577.0,11584675.0,50000.0,False,False,2710203.0,1
HOJE17241095282848,126,18620.2,37689921.0,8501078.0,63472665.0,2886721.0,0.0,721725.0,663665.0,13209086.0,5088563.0,8120523.0,3000000.0,False,True,562761.0,0
COYE18604281132080,35,3185.84,13300927.0,14108141.0,15576794.0,1468652.0,1730521.0,6576252.0,2588730.0,56221961.0,15009558.0,41212403.0,1000000.0,False,False,4837403.0,1
OSHA40716010539110,17,2645.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130307.0,0.0,0.0,120000.0,False,True,16040.0,0
NOHR51342528573360,240,0.0,12507924.0,24947421.0,19396388.0,-2543253.0,5114777.0,7082435.0,3075858.0,31346153.0,9645920.0,21700233.0,4600000.0,True,False,0.0,2
JPAL72760231225093,0,0.0,2684284.0,1703465.0,2720209.0,1016744.0,206326.0,1261217.0,985920.0,3754248.0,1364103.0,2390145.0,185400.0,False,False,49477.0,1
AELD90104766663163,46,22333.34,22419126.0,6356003.0,22723758.0,0.0,23111.0,3007906.0,2711589.0,15991371.0,7509426.0,8481945.0,500000.0,False,False,1870334.0,1
YZRK00653500214190,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256016.0,0.0,0.0,30000.0,False,False,30800.0,1
XQSY14069987781202,4,2380.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892312.0,0.0,0.0,10000.0,True,True,0.0,3
